GoodStudent,Age,SocioEcon,RiskAversion,VehicleYear,ThisCarDam,RuggedAuto,Accident,MakeModel,DrivQuality,Mileage,Antilock,DrivingSkill,SeniorTrain,ThisCarCost,Theft,CarValue,HomeBase,AntiTheft,PropCost,OtherCarCost,OtherCar,MedCost,Cushioning,Airbag,ILiCost,DrivHist
FALSE,Adult,Prole,Cautious,Older,None,EggShell,None,Economy,Normal,Domino,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Rural,TRUE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero
FALSE,Senior,UpperMiddle,Adventurous,Current,None,EggShell,None,SportsCar,Normal,Domino,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,City,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Zero
FALSE,Adult,Prole,Adventurous,Older,None,EggShell,None,Economy,Normal,Domino,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
FALSE,Adult,UpperMiddle,Adventurous,Current,Moderate,EggShell,Moderate,Luxury,Poor,TwentyThou,TRUE,Normal,FALSE,HundredThou,FALSE,FiftyThou,City,TRUE,HundredThou,Thousand,TRUE,Million,Poor,TRUE,Thousand,Many
FALSE,Adult,Prole,Adventurous,Older,None,EggShell,None,Economy,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TenThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Many
FALSE,Adolescent,Middle,Normal,Current,None,Tank,None,FamilySedan,Poor,FiftyThou,TRUE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,TenThou,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Many
FALSE,Adult,Middle,Normal,Older,None,EggShell,None,Economy,Excellent,Domino,FALSE,Expert,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
TRUE,Adolescent,Prole,Adventurous,Older,None,EggShell,None,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Many
FALSE,Adult,Prole,Normal,Older,None,Football,None,FamilySedan,Normal,Domino,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,TenThou,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
FALSE,Adolescent,Prole,Cautious,Older,None,EggShell,None,Economy,Normal,Domino,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,TRUE,TenThou,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Many
FALSE,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Normal,Domino,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
FALSE,Adult,Prole,Cautious,Older,None,EggShell,None,Economy,Excellent,FiveThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,TRUE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero
FALSE,Senior,UpperMiddle,Cautious,Current,None,EggShell,None,FamilySedan,Normal,FiveThou,TRUE,Normal,TRUE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Zero
FALSE,Senior,Middle,Adventurous,Older,None,Football,None,FamilySedan,Excellent,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Many
FALSE,Adult,Middle,Normal,Older,Severe,EggShell,Severe,Economy,Poor,TwentyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,Suburb,FALSE,TenThou,Thousand,TRUE,Million,Poor,FALSE,Thousand,Many
FALSE,Adult,Middle,Adventurous,Older,None,Football,None,FamilySedan,Excellent,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,TenThou,Thousand,TRUE,Thousand,Good,FALSE,Thousand,One
FALSE,Adult,Middle,Adventurous,Older,Moderate,EggShell,Moderate,Economy,Poor,TwentyThou,FALSE,Normal,FALSE,TenThou,FALSE,FiveThou,Suburb,FALSE,TenThou,Thousand,TRUE,HundredThou,Poor,FALSE,Thousand,Zero
FALSE,Adult,UpperMiddle,Normal,Current,None,Football,None,Luxury,Normal,FiftyThou,TRUE,Normal,FALSE,Thousand,FALSE,FiftyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
FALSE,Adolescent,Prole,Normal,Older,None,EggShell,None,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
FALSE,Senior,Prole,Normal,Older,None,EggShell,None,Economy,Excellent,Domino,FALSE,Expert,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
FALSE,Adolescent,Prole,Normal,Older,Mild,EggShell,Mild,SportsCar,Poor,FiveThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Many
FALSE,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Poor,FiveThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TenThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Many
FALSE,Adult,Prole,Normal,Current,Mild,EggShell,Mild,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,TRUE,Thousand,Zero
FALSE,Adult,Middle,Normal,Current,None,EggShell,None,SportsCar,Normal,FiftyThou,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,Rural,FALSE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Many
FALSE,Adult,Middle,Normal,Current,None,EggShell,None,SportsCar,Poor,TwentyThou,TRUE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,Secure,FALSE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Many
FALSE,Adult,Prole,Adventurous,Current,None,Football,None,Economy,Excellent,FiftyThou,FALSE,Expert,FALSE,Thousand,FALSE,TwentyThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Good,TRUE,Thousand,Zero
FALSE,Adult,Middle,Psychopath,Older,None,EggShell,None,SportsCar,Poor,FiveThou,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Many
FALSE,Senior,Middle,Cautious,Current,None,Football,None,FamilySedan,Excellent,Domino,FALSE,Expert,TRUE,Thousand,FALSE,TwentyThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
FALSE,Senior,Prole,Cautious,Older,None,EggShell,None,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
FALSE,Adult,UpperMiddle,Adventurous,Current,None,Football,None,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Secure,FALSE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,One
FALSE,Adult,UpperMiddle,Normal,Current,None,EggShell,None,SportsCar,Poor,FiftyThou,TRUE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Many
FALSE,Adolescent,Middle,Cautious,Current,None,Football,None,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Many
TRUE,Adolescent,Prole,Adventurous,Older,None,EggShell,None,Economy,Poor,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
FALSE,Adult,UpperMiddle,Normal,Current,None,Football,None,FamilySedan,Poor,TwentyThou,TRUE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,Rural,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Many
FALSE,Adult,Middle,Normal,Current,None,Football,None,FamilySedan,Excellent,FiftyThou,TRUE,Expert,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,TenThou,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
FALSE,Adolescent,Middle,Adventurous,Older,None,Football,None,Economy,Excellent,FiftyThou,FALSE,Expert,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,One
FALSE,Adult,UpperMiddle,Cautious,Current,None,EggShell,None,FamilySedan,Excellent,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Zero
FALSE,Adult,Prole,Adventurous,Older,None,EggShell,None,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero
FALSE,Adult,Prole,Normal,Current,None,EggShell,None,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,One
FALSE,Adolescent,Middle,Adventurous,Current,Severe,Tank,Severe,FamilySedan,Poor,Domino,TRUE,SubStandard,FALSE,HundredThou,FALSE,TwentyThou,City,FALSE,Million,TenThou,TRUE,Thousand,Excellent,TRUE,TenThou,Many
FALSE,Adult,Prole,Adventurous,Older,None,Football,None,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Many
FALSE,Senior,UpperMiddle,Normal,Older,None,EggShell,None,SportsCar,Poor,FiveThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,Rural,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,One
FALSE,Adult,Middle,Psychopath,Older,None,Tank,Mild,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Many
FALSE,Senior,Prole,Cautious,Older,None,EggShell,None,Economy,Excellent,TwentyThou,FALSE,Expert,TRUE,Thousand,FALSE,FiveThou,Suburb,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
FALSE,Adult,Middle,Normal,Older,Mild,Tank,Moderate,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Secure,FALSE,Thousand,Thousand,FALSE,Thousand,Good,FALSE,Thousand,One
FALSE,Adult,Prole,Normal,Older,Mild,Tank,Moderate,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TenThou,City,FALSE,HundredThou,HundredThou,TRUE,Thousand,Good,FALSE,Million,Many
TRUE,Adolescent,UpperMiddle,Adventurous,Current,Severe,Football,Severe,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,FALSE,HundredThou,FALSE,TwentyThou,Suburb,FALSE,HundredThou,TenThou,TRUE,Thousand,Good,TRUE,HundredThou,Many
FALSE,Adult,UpperMiddle,Adventurous,Older,Severe,Tank,Severe,Luxury,Poor,FiftyThou,FALSE,SubStandard,FALSE,HundredThou,FALSE,FiftyThou,Suburb,FALSE,HundredThou,HundredThou,TRUE,Thousand,Excellent,TRUE,Thousand,Many
FALSE,Adult,Middle,Cautious,Older,Mild,EggShell,Mild,Economy,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TenThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Many
FALSE,Adult,Prole,Adventurous,Older,None,Football,None,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero
FALSE,Adolescent,Middle,Normal,Older,None,Tank,None,FamilySedan,Excellent,TwentyThou,FALSE,Expert,FALSE,Thousand,FALSE,TenThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero
FALSE,Adult,Prole,Cautious,Current,Mild,EggShell,Mild,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TenThou,City,TRUE,Thousand,Thousand,FALSE,Thousand,Good,TRUE,Thousand,One
FALSE,Adult,Middle,Cautious,Older,None,Football,None,FamilySedan,Excellent,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero
FALSE,Adult,Prole,Cautious,Older,Severe,EggShell,Severe,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,Suburb,TRUE,HundredThou,HundredThou,TRUE,HundredThou,Poor,FALSE,Thousand,Many
FALSE,Adult,UpperMiddle,Normal,Current,None,Tank,None,Luxury,Normal,FiftyThou,TRUE,Normal,FALSE,Thousand,FALSE,FiftyThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
FALSE,Senior,UpperMiddle,Cautious,Current,None,EggShell,None,SportsCar,Normal,TwentyThou,TRUE,Normal,TRUE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Zero
FALSE,Adult,Middle,Cautious,Older,None,EggShell,None,SportsCar,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,Million,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,One
FALSE,Adult,Prole,Normal,Current,None,Football,None,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Zero
FALSE,Adult,Prole,Adventurous,Older,None,Tank,None,FamilySedan,Excellent,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero
TRUE,Adolescent,UpperMiddle,Normal,Current,Severe,Football,Moderate,Luxury,Poor,TwentyThou,TRUE,SubStandard,FALSE,HundredThou,FALSE,FiftyThou,Rural,TRUE,HundredThou,HundredThou,TRUE,Thousand,Good,TRUE,Thousand,One
FALSE,Senior,UpperMiddle,Cautious,Current,None,Football,None,Luxury,Normal,FiveThou,TRUE,Normal,TRUE,Thousand,FALSE,FiftyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
FALSE,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero
FALSE,Senior,UpperMiddle,Normal,Current,None,Tank,None,FamilySedan,Excellent,TwentyThou,TRUE,Expert,TRUE,Thousand,FALSE,TenThou,Suburb,TRUE,TenThou,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
FALSE,Adolescent,Middle,Cautious,Older,None,Tank,None,FamilySedan,Normal,FiveThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,FALSE,Thousand,Zero
FALSE,Senior,Prole,Cautious,Older,None,EggShell,None,Economy,Excellent,TwentyThou,FALSE,Expert,TRUE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero
FALSE,Adult,UpperMiddle,Normal,Current,None,EggShell,None,FamilySedan,Normal,Domino,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Zero
FALSE,Senior,Middle,Cautious,Older,None,Football,None,FamilySedan,Excellent,FiftyThou,FALSE,Expert,TRUE,Thousand,FALSE,FiveThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
FALSE,Adolescent,Middle,Adventurous,Older,None,Tank,Mild,FamilySedan,Poor,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Excellent,FALSE,Thousand,Zero
FALSE,Senior,Prole,Normal,Older,None,Football,None,FamilySedan,Excellent,TwentyThou,FALSE,Expert,TRUE,Thousand,FALSE,FiveThou,Rural,FALSE,Thousand,Thousand,FALSE,Thousand,Good,TRUE,Thousand,Zero
FALSE,Senior,UpperMiddle,Normal,Current,None,Football,None,FamilySedan,Normal,FiftyThou,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,TRUE,TenThou,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
FALSE,Senior,Middle,Cautious,Current,None,Football,None,Economy,Excellent,FiveThou,FALSE,Expert,TRUE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Zero
FALSE,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero
FALSE,Adult,UpperMiddle,Normal,Current,None,Tank,None,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,TenThou,Thousand,FALSE,Thousand,Excellent,TRUE,Thousand,One
FALSE,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,TRUE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
FALSE,Adult,Middle,Normal,Older,None,Tank,None,FamilySedan,Excellent,FiftyThou,FALSE,Expert,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,TenThou,Thousand,FALSE,Thousand,Good,FALSE,Thousand,Zero
FALSE,Adult,Prole,Normal,Current,None,Football,None,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Good,TRUE,Thousand,Zero
FALSE,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Normal,FiveThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero
TRUE,Adolescent,UpperMiddle,Adventurous,Current,Mild,EggShell,Mild,SportsCar,Poor,FiftyThou,TRUE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,Secure,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Many
FALSE,Adult,Prole,Adventurous,Older,Moderate,EggShell,Mild,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Rural,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Many
FALSE,Adult,Middle,Adventurous,Older,Mild,Football,Mild,FamilySedan,Poor,FiveThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Many
FALSE,Adult,UpperMiddle,Normal,Current,None,Tank,None,Luxury,Normal,TwentyThou,TRUE,Normal,FALSE,Thousand,FALSE,FiftyThou,Secure,FALSE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
FALSE,Adult,Prole,Normal,Older,None,EggShell,None,SportsCar,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,One
FALSE,Adult,Middle,Normal,Older,None,Tank,None,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Secure,FALSE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero
FALSE,Adult,Middle,Normal,Older,None,Football,None,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Rural,FALSE,TenThou,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,One
FALSE,Adolescent,Prole,Adventurous,Older,Severe,EggShell,Severe,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,City,FALSE,HundredThou,TenThou,FALSE,Million,Poor,FALSE,Thousand,Many
FALSE,Adolescent,Prole,Adventurous,Older,None,EggShell,None,Economy,Excellent,FiveThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
FALSE,Adult,UpperMiddle,Normal,Current,None,Football,None,Luxury,Poor,TwentyThou,TRUE,SubStandard,FALSE,Thousand,FALSE,FiftyThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Many
FALSE,Adult,UpperMiddle,Normal,Current,None,EggShell,None,SportsCar,Normal,FiveThou,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,Rural,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
FALSE,Adult,Middle,Normal,Older,None,EggShell,None,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
FALSE,Senior,UpperMiddle,Normal,Current,None,Football,None,Luxury,Normal,TwentyThou,TRUE,Normal,FALSE,Thousand,FALSE,FiftyThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
FALSE,Adult,Middle,Normal,Current,None,EggShell,None,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,TenThou,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,One
FALSE,Adult,Middle,Adventurous,Older,None,Tank,None,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Excellent,TRUE,Thousand,Zero
FALSE,Adult,Middle,Adventurous,Current,Moderate,EggShell,Moderate,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,TenThou,Suburb,FALSE,HundredThou,HundredThou,TRUE,Thousand,Good,TRUE,Thousand,Many
FALSE,Adult,UpperMiddle,Normal,Current,None,Football,None,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
FALSE,Adult,Prole,Normal,Older,Severe,EggShell,Moderate,Economy,Poor,TwentyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Many
FALSE,Adult,Middle,Normal,Older,None,EggShell,None,Economy,Poor,Domino,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Many
FALSE,Adult,Middle,Normal,Current,None,EggShell,None,FamilySedan,Normal,TwentyThou,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,TenThou,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
FALSE,Adult,Middle,Adventurous,Older,None,Tank,None,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Excellent,FALSE,Thousand,Zero
FALSE,Senior,Middle,Cautious,Older,None,EggShell,None,FamilySedan,Excellent,FiftyThou,FALSE,Expert,TRUE,Thousand,FALSE,FiveThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
FALSE,Adult,Prole,Normal,Older,Severe,EggShell,Moderate,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,TenThou,FALSE,FiveThou,City,FALSE,TenThou,TenThou,FALSE,Thousand,Poor,FALSE,Thousand,Zero
FALSE,Adult,Middle,Normal,Older,None,Tank,Mild,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,One
FALSE,Senior,UpperMiddle,Normal,Older,None,Football,None,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero
FALSE,Adult,Middle,Adventurous,Current,None,EggShell,None,Economy,Poor,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Zero
FALSE,Adult,Prole,Adventurous,Older,Mild,Tank,Moderate,FamilySedan,Poor,Domino,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Excellent,TRUE,Thousand,Many
FALSE,Adult,Prole,Adventurous,Older,Moderate,EggShell,Moderate,SportsCar,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Many
FALSE,Adult,Prole,Adventurous,Older,None,EggShell,None,Economy,Excellent,Domino,FALSE,Expert,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
FALSE,Senior,Middle,Cautious,Current,None,EggShell,None,Economy,Excellent,TwentyThou,FALSE,Expert,TRUE,Thousand,FALSE,TenThou,Secure,TRUE,Thousand,Thousand,FALSE,Thousand,Poor,TRUE,Thousand,Zero
FALSE,Adult,Middle,Normal,Older,None,Tank,None,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero
FALSE,Adolescent,Prole,Normal,Older,None,EggShell,None,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero
FALSE,Senior,Prole,Normal,Older,None,EggShell,None,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,One
FALSE,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Excellent,TwentyThou,FALSE,Expert,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero
